,Filename,Truth,Inference,CER-upd,CER-2-u,,,CER,CER2
629,images/r06-027-s03-00.png.jpg,He talked about people .,He talked about people.,4.16,4.25,,,4.166666667,4.255319149
630,images/n06-163-s04-00.png.jpg,Very soon he,Very soon he,0,0,,,0,0
631,images/g06-031j-s02-01.png.jpg,infatuation !,infactuation!,15.38,16,,,15.38461538,16
632,images/p03-029-s01-02.png.jpg,the situation would have been intolerable,the situation would have been intolerable,0,0,,,0,0
633,images/h06-082-s01-00.png.jpg,It is therefore safer both in principle and,It is therefore safer both in principle and,0,0,,,0,0
634,images/p03-040-s05-01.png.jpg,"been at the Load of Trouble roadhouse ,","been at the Lord of Trouble road house,",7.69,6.49,,,7.692307692,6.493506494
635,images/h07-051b-s01-05.png.jpg,"scale needed "" to establish the character","scale needed, to establish the character",4.87,3.7,,,4.87804878,3.703703704
636,images/g06-011l-s01-01.png.jpg,told Cloncurry that he enjoyed it as much as his health,told Cloncurry that he enjoyed it as much as his health,0,0,,,0,0
637,images/j06-014-s00-04.png.jpg,"Calanus finmarchicus , Diaptomus banforanus ,","Calanus finmarchicus, Diapromus bonforanus",11.11,8.98,,,11.11111111,8.988764045
638,images/h02-022-s00-06.png.jpg,"purpose , to consider whether there are sufficient","purpose, to consider whether there are sufficient",2,2.02,,,2,2.02020202
639,images/a02-032-s03-00.png.jpg,""" The",""" the",20,11.11,,,20,11.11111111
640,images/f07-042b-s01-02.png.jpg,and that a stewed black rat will ward,and that a stewed black rat will ward,0,0,,,0,0
641,images/e07-112-s01-03.png.jpg,will last a long time with normal care .,will last a long time with normal care.,2.5,2.53,,,2.5,2.53164557
642,images/e01-014-s00-00.png.jpg,We know from the diaries of Samuel Pepys,We know from the diaries of Samuel Pepys,0,0,,,0,0
643,images/n02-098-s04-00.png.jpg,""" But remember , it was you ,",""" But remember, it was you,",6.89,7.01,,,6.896551724,7.01754386
644,images/n02-033-s01-03.png.jpg,opportunity presented itself .,opportunity presented itself.,3.33,3.38,,,3.333333333,3.389830508
645,images/l04-005-s03-00.png.jpg,"' Of course ... anything you like ' , he murmured ,",""" Of course... anything you like, he announced",25.49,18.81,,,25.49019608,18.81188119
646,images/c06-000-s03-02.png.jpg,"never actually got to church , but who are","never actually got to church, but who are",2.38,2.4,,,2.380952381,2.409638554
647,images/k07-176-s06-00.png.jpg,Don't you ?,Don't You?,18.18,14.28,,,18.18181818,14.28571429
648,images/g06-011g-s04-00.png.jpg,"What a gay , lively people ,","What a gay, lively people,",7.14,7.27,,,7.142857143,7.272727273
649,images/n01-009-s04-01.png.jpg,uneventful life had he come across a girl who,uneventful life had he come across a girl who,0,0,,,0,0
650,images/j07-012-s01-01.png.jpg,"compact form , low weight , and design flexibility","compact form, low weight, and design flexibility",4,4.04,,,4,4.04040404
651,images/a04-027-s00-00.png.jpg,From Nato headquarters Mr. Rusk went to see President de Gaulle,From Nato headquarters Mr. Rusk went to see President de Gaulle,0,0,,,0,0
652,images/g07-026b-s00-06.png.jpg,feeding the stealthy fires of her animosity :,feezely the steedly lives of her animosity. ',26.66,15.73,,,26.66666667,15.73033708
653,images/c06-106-s02-04.png.jpg,perfect baby .,perfect lobby.,28.57,14.81,,,28.57142857,14.81481481
654,images/g07-022a-s02-00.png.jpg,The unfortunate,The unfortunate,0,0,,,0,0
655,images/c03-003e-s02-01.png.jpg,"also has its premiere tomorrow , the director ,","also has its premiere tomorrow, the director,",4.25,4.3,,,4.255319149,4.301075269
656,images/b04-103-s02-01.png.jpg,showed their appreciation this morning with a surprise,showed their appreciation this morning with a surprise,0,0,,,0,0
657,images/j01-042-s01-02.png.jpg,at that potential and oxidizing or reducing conditions,at that potential and oxidizing or reducing conditions,0,0,,,0,0
658,images/h04-021-s01-02.png.jpg,for whom the index declined from 91 to 88 .,for whom the index declined from 91 to 88.,2.32,2.35,,,2.325581395,2.352941176
659,images/k07-067a-s08-01.png.jpg,"need teaching , only a little coaxing .","need teaching, only a little coaring",10.25,9.09,,,10.25641026,9.090909091
660,images/a02-053-s01-03.png.jpg,yesterday .,yesterday.,9.09,9.52,,,9.090909091,9.523809524
661,images/e01-113-s03-02.png.jpg,pencil .,pencil.,12.5,13.33,,,12.5,13.33333333
662,images/b05-038-s02-02.png.jpg,can be taught their trade by means of tape,can be taught their trade by means of tape,0,0,,,0,0
663,images/n01-036-s02-02.png.jpg,was resting could really mean hundreds of knots .,was resting could really mean hundreds of knots.,2.04,2.06,,,2.040816327,2.06185567
664,images/a04-010-s03-00.png.jpg,He is to make a 30-minute nation-wide,He is to make a 30-minute nation-wide,0,0,,,0,0
665,images/h02-028-s02-02.png.jpg,anaesthetist we were convinced that anyone addicted,anasthetist we were convinced that anyone addicted,1.96,1.98,,,1.960784314,1.98019802
666,images/c03-007a-s00-01.png.jpg,taken a town in the industrial North of England,taken a town in the industrial North of England,0,0,,,0,0
667,images/a01-082u-s01-03.png.jpg,in nuclear development .,in nuclear development.,4.16,4.25,,,4.166666667,4.255319149
668,images/e04-127-s03-01.png.jpg,into a variety of shapes they can be combined by either,into a variety of shapes they can be combined by either,0,0,,,0,0
669,images/r03-050-s01-02.png.jpg,with the finger-nail of the opposite hand .,with the finger-nail of the opposite hand.,2.32,2.35,,,2.325581395,2.352941176
670,images/a02-008-s00-02.png.jpg,in touch in London .,in touch in London.,5,5.12,,,5,5.128205128
671,images/p06-030-s04-00.png.jpg,' Nicholas - ',' Nicholas. ',14.28,11.11,,,14.28571429,11.11111111
672,images/g06-047m-s00-01.png.jpg,Francis Burdett described to Anglesey a,Francis Burdett described to Anglesey a,0,0,,,0,0
673,images/b06-056-s01-01.png.jpg,"by misrepresentation of the decisions ,","by misrepresentation of the decisions,",2.56,2.59,,,2.564102564,2.597402597
674,images/p02-022-s00-01.png.jpg,beach .,geach.,28.57,23.07,,,28.57142857,23.07692308
675,images/f04-071-s00-00.png.jpg,Though in the minds of most people there was,Though in the minds of most people there was,0,0,,,0,0
676,images/b06-008-s01-02.png.jpg,"1961 variety , by which the West German","1961 variety, by which the West German",2.56,2.59,,,2.564102564,2.597402597
677,images/l07-111-s05-03.png.jpg,the river road .,The river road.,12.5,9.67,,,12.5,9.677419355
678,images/c02-022-s02-01.png.jpg,"prays , and in a second miracle the","prays, and in a second miracle the",2.85,2.89,,,2.857142857,2.898550725
679,images/k04-068-s03-00.png.jpg,She had never loved him .,She had never loved her.,12,8.16,,,12,8.163265306
680,images/e06-003-s00-04.png.jpg,are also closely related to the sea-bed,are also closely related to the sea-bed,0,0,,,0,0
681,images/g04-014-s01-01.png.jpg,"work was growing pretty heavy , and we managed","work was growing pretty heavy, and we managed",2.17,2.19,,,2.173913043,2.197802198
682,images/m01-060-s00-01.png.jpg,hands together between his knees and leaning,hands together between his knees and leaning,0,0,,,0,0
683,images/f03-182-s03-01.png.jpg,GO !,go il,100,71.42,,,100,71.42857143
684,images/e06-000-s00-02.png.jpg,sea bottom .,sea bottom.,8.33,8.69,,,8.333333333,8.695652174
685,images/l04-170-s00-00.png.jpg,In our own minds we may be pretty sure what,In our own minds we may be pretty sure what,0,0,,,0,0
686,images/d07-082-s01-00.png.jpg,"Finally , we note that","Finally, we note that",4.54,4.65,,,4.545454545,4.651162791
687,images/f04-100-s00-03.png.jpg,and this matched reasonably well with,and this matched reasonably well with,0,0,,,0,0
688,images/b05-038-s02-03.png.jpg,recordings and television .,recordings and television.,3.7,3.77,,,3.703703704,3.773584906
689,images/n04-130-s02-01.png.jpg,"off it , "" said Bawley .","off it : "" said Bawley.",8.33,6.38,,,8.333333333,6.382978723
690,images/b06-079-s01-03.png.jpg,supports the policy of depending on American,supports the policy of depending on American,0,0,,,0,0
691,images/a06-095-s02-01.png.jpg,( Common Market ) has imparted an,( Common Market ) has imparted an,0,0,,,0,0
692,images/d04-053-s00-00.png.jpg,Freedom from want cannot be fulfilled nor,Freedom from want cannot fulfilled nor,7.31,7.4,,,7.317073171,7.407407407
693,images/g06-018e-s02-00.png.jpg,"The journey has been against me , as there has","The journey has been against me, as there has",2.17,2.19,,,2.173913043,2.197802198
694,images/r06-137-s00-03.png.jpg,"the station , the children silent because","the station, the children silent because",2.43,2.46,,,2.43902439,2.469135802
695,images/k02-036-s04-00.png.jpg,I 'm sure I won't do any harm . ',I'm sure I won't do any harm. ',6.06,6.15,,,6.060606061,6.153846154
696,images/n06-194-s02-00.png.jpg,But most of us,But most of us,0,0,,,0,0
697,images/f07-009-s02-04.png.jpg,day ; the desire to share something more intimate,"day,'the desire to share something more intimate",6.12,4.12,,,6.12244898,4.12371134
698,images/b01-084-s03-00.png.jpg,THE UN's ability to keep peace depends,The UN's ability to keep peace depends,5.26,2.66,,,5.263157895,2.666666667
699,images/f04-043-s01-05.png.jpg,had been nowhere near the 7.42 that evening .,had been nowhere near the 4.42 that evening,6.66,5.61,,,6.666666667,5.617977528
700,images/j04-053-s01-03.png.jpg,convert the resin completely to the chloride form .,convent the resin completely to the chloride form,5.88,4.95,,,5.882352941,4.95049505
701,images/n04-000-s03-01.png.jpg,"said ; "" but I 'd better stop thinking that now .","said ; "" but I'd better stop thinking that now.",4.08,4.12,,,4.081632653,4.12371134
702,images/h06-079-s00-04.png.jpg,mounted slightly forward of the head of the,mounted slightly forward of the head of,9.3,9.41,,,9.302325581,9.411764706
703,images/p06-058-s06-01.png.jpg,a hand and grasped hers .,a hand and grasped her.,8,8.16,,,8,8.163265306
704,images/d06-000-s00-01.png.jpg,"of use telling even children , as I have","of use telling even children, as I have",2.5,2.53,,,2.5,2.53164557
705,images/b04-054-s02-01.png.jpg,to subsidise and defend the Cypriots .,to subsidise and defend the Cypriots.,2.63,2.66,,,2.631578947,2.666666667
706,images/e04-095-s01-02.png.jpg,are equal on each side and that the transoms,are equal on each side and that the transoms,0,0,,,0,0
707,images/d05-040-s01-00.png.jpg,Laud made a positive approach .,Land made a positive approach.,6.45,4.91,,,6.451612903,4.918032787
708,images/k03-138-s03-00.png.jpg,"' I never do , ' the",""" I never do,'the",20,17.94,,,20,17.94871795
709,images/f07-073-s00-05.png.jpg,celebrate the victory against the Turks in 1683 .,celebrate the victory against the Turks in 1683.,2.04,2.06,,,2.040816327,2.06185567
710,images/f04-035-s02-00.png.jpg,The dead,the dead,12.5,6.66,,,12.5,6.666666667
711,images/a05-044-s00-00.png.jpg,The defeat of the leader of the,The defeat of the leader of the,0,0,,,0,0
712,images/b05-074-s00-00.png.jpg,They really believed that the Treaty of Versailles,They really believed that the Treaty of Versailles,0,0,,,0,0
713,images/c06-027-s01-03.png.jpg,"Seventh Avenue , The Pigsty , always open .","Seventh Avenue, The Pigsty, always open.",6.97,7.05,,,6.976744186,7.058823529
714,images/g06-045a-s00-06.png.jpg,"had studied under its founder , the aged","had studied under its founder, the aged",2.5,2.53,,,2.5,2.53164557
715,images/k07-176-s07-01.png.jpg,married her bill broker some time,married her bill broker some time,0,0,,,0,0
716,images/b01-027-s01-01.png.jpg,trigger-finger and the ritual slaughter of beasts,trigger-finger and the ritual slaughter of beasts,0,0,,,0,0
717,images/c03-000b-s00-00.png.jpg,The film version of Miss Shelagh Delaney's play A,The film version of Miss Shelagh Delaney's play A,0,0,,,0,0
718,images/n04-039-s01-01.png.jpg,said her say Peggy manfully shouldered her,said her say Peggy manfully shouldered her,0,0,,,0,0
719,images/k04-054-s00-01.png.jpg,and moved away from him towards the group,and moved away from him towards the group,0,0,,,0,0
720,images/c06-076-s02-01.png.jpg,"brilliant budge , I may add , gets no credit","brilliant budge, I may add, gets no credit",4.54,4.59,,,4.545454545,4.597701149
721,images/j06-030-s00-02.png.jpg,the population at the surface and,the population at the surface and,0,0,,,0,0
722,images/h04-049-s00-01.png.jpg,households containing children reduced their consumption,households containing children reduced their consumption,0,0,,,0,0
723,images/n01-057-s01-02.png.jpg,Tartaro at a few minutes past ten on the,Tartaro at a few minister past ten on the,7.5,5.06,,,7.5,5.063291139
724,images/c04-044-s04-02.png.jpg,so soon after their previous appearance .,so soon after their previous appearance.,2.43,2.46,,,2.43902439,2.469135802
725,images/a01-007-s02-02.png.jpg,get together to face the challenge from Sir,get together to face the challenge from Sir,0,0,,,0,0
726,images/g07-077a-s00-02.png.jpg,"to be aware that Augusta , so far from","to be aware that Augusta, so far from",2.63,2.66,,,2.631578947,2.666666667
727,images/a05-113-s01-03.png.jpg,Sahara on the grounds that they were,Sahara on the grounds that they were,0,0,,,0,0
728,images/a01-113u-s01-02.png.jpg,wretched - but it would not be too comfortable,wretched - but it would not be too comfortable,0,0,,,0,0
729,images/e01-092-s02-01.png.jpg,"nor becomes ' stringy ' , is very elastic and","nor becomes'stringy ', is very elastic and",6.66,6.74,,,6.666666667,6.741573034
730,images/a01-011x-s00-01.png.jpg,"National Independence Party ( 280,000 members )","National Independence Party ( 280,000 members )",0,0,,,0,0
731,images/e06-033-s02-04.png.jpg,in the constancy of this great herring fishery .,in the constancy of this great herring fishery,4.16,4.21,,,4.166666667,4.210526316
732,images/h07-063b-s01-02.png.jpg,to be established in the new towns include Her,to be established in the now towns include that,10.86,6.59,,,10.86956522,6.593406593
733,images/n06-123-s00-01.png.jpg,said Dan .,said Dan.,10,10.52,,,10,10.52631579
734,images/k07-063a-s01-01.png.jpg,her blood-red lips parted and the beating of her,her blood-red lips parked and the beating of her,2.08,1.05,,,2.083333333,1.052631579
735,images/p02-139-s00-00.png.jpg,""" So glad that you are having such a lovely time , dearie , """,""" So glad that you are having such a lovely time, deanie, """,4.91,4.13,,,4.918032787,4.132231405
736,images/j04-039-s01-05.png.jpg,per cent low when corrected for gravimetric recovery,per cent low when corrected for gravimetric recovery,0,0,,,0,0
737,images/a03-073-s02-04.png.jpg,like to see used .,given to see used.,22.22,17.14,,,22.22222222,17.14285714
738,images/n01-000-s00-00.png.jpg,Alastair was a bachelor .,Alastair was a bachelor,8,8.16,,,8,8.163265306
739,images/j04-046-s01-00.png.jpg,The,the,33.33,20,,,33.33333333,20
740,images/a02-116-s01-02.png.jpg,his 61-year-old wife were each jailed for,his 61-year-old wife were each joined for,4.87,2.46,,,4.87804878,2.469135802
741,images/g06-018j-s02-00.png.jpg,"The journey has been against me , as there","The journey has been against me, as there",2.38,2.4,,,2.380952381,2.409638554
742,images/m04-123-s02-02.png.jpg,"he found was Morfydd's mam , working","he found was Morfydd's man, working",5.55,4.22,,,5.555555556,4.225352113
743,images/a01-020u-s00-01.png.jpg,at Lancaster House despite the crisis,at Lancaster House despite the crisis,0,0,,,0,0
744,images/n02-157-s02-00.png.jpg,""" I",up,100,80,,,100,80
745,images/e06-010-s02-00.png.jpg,But,but,33.33,20,,,33.33333333,20
746,images/g01-016-s01-05.png.jpg,became mere marauding route marches .,became were unbranding route marches.,16.21,10.95,,,16.21621622,10.95890411
747,images/p06-058-s01-02.png.jpg,words :,worth :,28.57,15.38,,,28.57142857,15.38461538
